Query_ID	Dec_ID	Rank	Score
36	1r5y	1	4.999999999999991
201	2xj7	1	4.999999999999982
289	2hb1	1	4.999999999999997
7	3dx2	1	4.999999999999989
145	2j7h	1	5.000000000000001
185	3lka	1	5.0000000000000036
171	1bcu	1	4.999999999999997
64	1ps3	1	5.000000000000001
40	2j78	1	4.999999999999987
368	3d6q	1	4.999999999999956
888	3gy4	1	3.9999999999999942
190	2qbp	1	4.999999999999983
99	1c5z	1	5.0
1	3g31	1	4.999999999999988
127	3qqs	1	3.9999999999999987
4	3f3c	1	5.0
151	4agn	1	3.9999999999999973
81	2weg	1	4.999999999999998
194	3dxg	1	4.999999999999958
518	1gpk	1	5.000000000000012
910	3r88	1	3.999999999999987
35	3f3d	1	4.999999999999986
302	1w4o	1	4.999999999999966
109	3dx1	1	4.999999999999999
11	2wvt	1	4.999999999999997
643	1u1b	1	4.9999999999999805
1186	4agp	1	4.999999999999925
17	2qnq	1	5.000000000000002
825	3kwa	1	3.0
80	3f3e	1	4.999999999999989
36	3kgp	1	3.999999999999989
88	3syr	1	4.999999999999964
726	4agq	1	4.999999999999987
